name,susceptible,exposed,infected_tested,infected_nottested,removed_tested,removed_nottested
Dinkelland,26230.91803142946,1.308701765923104,0.08278492124054973,1.158988897367696,0.10209953240051271,1.4293934536071777
Bloemendaal,22810.8385768935,1.461698674982994,0.0847846753645759,1.1869854551040628,0.09519695340288613,1.3327573476404058
Goeree-Overflakkee,48642.82886136948,2.2317488461186263,0.1447427537546632,2.026398552565285,0.1845498985381876,2.583698579534627
Castricum,35204.452305552,1.8053736067380874,0.1122123885977689,1.5709734403687647,0.13727566748660933,1.9218593448125305
Edam-Volendam,35794.80143724349,1.6063239659304553,0.10471580079434473,1.4660212111208257,0.1347667852436984,1.8867349934117774
Enkhuizen,18472.30718122134,0.8317812977009235,0.0543187208076651,0.7604620913073115,0.06975044459004609,0.9765062242606452
Haarlem,159180.16055033557,8.056623800932625,0.5016201319199777,7.022681846879688,0.6172349256474021,8.64128895906363
Haarlemmermeer,145958.87890314896,11.617646620659421,0.6396292260586066,8.954809164820492,0.6606007893011203,9.248411050215685
Heemskerk,39158.764869110724,2.0453070764290784,0.12607653936007396,1.7650715510410355,0.15324504816319182,2.1454306742846856
Heerhugowaard,54931.30531826814,2.832768387656191,0.1760185039975633,2.4642590559658863,0.21477571894923808,3.0068600652893327
Hoorn,72484.15389242012,3.4147995060064913,0.21891324643923127,3.064785450149238,0.2765072918211871,3.871102085496619
Heiloo,22861.305157061746,1.2180316180101929,0.07488609878797335,1.048405383031627,0.09023465589492974,1.2632851825290161
Den Helder,56007.80363346009,2.027859095569367,0.14393469208689713,2.01508568921656,0.20063247086865588,2.8088545921611825
Hilversum,88885.80026863408,4.655843505952548,0.2874706126078541,4.024588576509958,0.3487885780578988,4.8830400928105835
Papendrecht,32289.643083094918,1.789837307221255,0.10876521353024848,1.5227129894234788,0.12904009299436378,1.806561301921093
Huizen,41378.67772331696,2.022183242774762,0.12760065076347216,1.7864091106886102,0.1590722452540864,2.2270114335572098
Landsmeer,11268.013550347476,0.6846061171789131,0.04045713966443962,0.5663999553021546,0.046332429358505296,0.6486540110190743
Langedijk,27600.485640772764,1.4966565224230823,0.09159252403337684,1.282295336467276,0.10958765628761681,1.5342271880266352
Laren,11082.838416982024,0.7824424841596583,0.0441633717675226,0.6182872047453165,0.047779330486853136,0.6689106268159439
Purmerend,79908.20232609689,3.692068638491076,0.23767637051345605,3.327469187188385,0.302697313795925,4.23776239314295
Medemblik,44008.14704580351,2.2080150884921856,0.13870689468012531,1.9418965255217544,0.1709557125188869,2.3933799752644167
